booking_id,customer_id,returning_customer,customer_age,tour_id,departure_id,tour_name,location,region,tour_type,customer_origin,booking_segment,booking_channel,booking_stage,unit_price_vnd,adults,children,infants,participants,booking_date,travel_start,travel_end,season,weather_condition,status,post_tour_rating,revenue_vnd,total_cost_vnd,profit_vnd
B005574,CUST04540,FALSE,24,T222,T222_SH_Gr_230317_0008,Tour Huế 3N2Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Hotline,Normal,1360000,12,0,0,12,2/21/2023,3/17/2023,3/19/2023,Spring,Sunny,Completed,4.9,16320000,11450000,4870000
B005575,CUST04541,FALSE,32,T299,T299_SH_Co_220310_0419,Tour Hạ Long 2N1Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Couple,OTA,Normal,880000,2,0,0,2,2/15/2022,3/10/2022,3/11/2022,Spring,Sunny,Completed,4,1760000,1310000,450000
B005576,CUST02720,TRUE,42,T106,T106_SH_Fo_241022_0057,Tour Đà Lạt 3N2Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Foreign,Foreign,Social,Normal,1380000,4,0,0,4,10/11/2024,10/22/2024,10/24/2024,Autumn,Sunny,Completed,4.6,5520000,3710000,1810000
B005577,CUST04542,FALSE,38,T043,T043_SH_Fa_240918_0020,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Agent,Normal,1310000,5,3,0,8,8/21/2024,9/18/2024,9/20/2024,Autumn,Storm,Completed,3.3,8910000,6460000,2450000
B005578,CUST00431,TRUE,26,T068,T068_SH_Gr_240503_0302,Tour Hà Giang 1N1Đ - Cultural,Hà Giang,Bắc Bộ,Cultural,Domestic,Group,Social,Normal,580000,8,0,0,8,4/14/2024,5/3/2024,5/3/2024,Summer,Rainy,Completed,3.5,4640000,3690000,950000
B005579,CUST04543,FALSE,40,T333,T333_SH_Co_230606_0199,Tour Đà Lạt 7N6Đ - Cultural,Đà Lạt,Tây Nguyên,Cultural,Domestic,Couple,Hotline,Normal,3640000,2,0,0,2,5/19/2023,6/6/2023,6/12/2023,Summer,Sunny,Completed,3.3,7280000,5650000,1630000
B005580,CUST02857,TRUE,43,T309,T309_SH_Fo_240915_0132,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Foreign,Foreign,OTA,Late,1040000,4,0,0,4,9/13/2024,9/15/2024,9/16/2024,Autumn,Rainy,Completed,2.7,4160000,3110000,1050000
B005581,CUST04544,FALSE,39,T190,T190_SH_Fa_220616_0026,Tour Nha Trang 3N2Đ - City,Nha Trang,Nam Trung Bộ,City,Domestic,Family,OTA,Early,1290000,5,3,0,8,5/18/2022,6/16/2022,6/18/2022,Summer,Sunny,Completed,3.4,8770000,6380000,2390000
B005582,CUST04545,FALSE,31,T117,T117_SH_Gr_230805_0007,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Group,Website,Normal,810000,6,0,0,6,7/13/2023,8/5/2023,8/6/2023,Summer,Cloudy,Completed,4.5,4860000,3220000,1640000
B005583,CUST04546,FALSE,35,T036,T036_SH_Co_240904_0088,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Couple,Hotline,Normal,1190000,2,0,0,2,8/10/2024,9/4/2024,9/5/2024,Autumn,Cloudy,Completed,3.4,2380000,1650000,730000
B005584,CUST04547,FALSE,42,T289,T289_SH_Fo_230813_0180,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Foreign,Foreign,Hotline,Normal,810000,4,0,0,4,7/27/2023,8/13/2023,8/14/2023,Summer,Cloudy,Completed,3.9,3240000,2070000,1170000
B005585,CUST04548,FALSE,52,T067,T067_SH_Fa_240109_0058,Tour TP.HCM 4N3Đ - City,TP.HCM,Nam Bộ,City,Domestic,Family,OTA,Early,1540000,2,1,0,3,12/11/2023,1/9/2024,1/12/2024,Winter,Sunny,Completed,5,4000000,3040000,960000
B005586,CUST04549,FALSE,27,T061,T061_SH_Gr_221204_0530,Tour Ninh Bình 4N3Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,OTA,Early,1380000,9,0,0,9,10/31/2022,12/4/2022,12/7/2022,Winter,Sunny,Completed,4,12420000,8930000,3490000
B005587,CUST04550,FALSE,36,T113,T113_SH_Co_241005_0386,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Couple,OTA,Normal,1660000,2,0,0,2,9/8/2024,10/5/2024,10/8/2024,Autumn,Sunny,Completed,3.2,3320000,2690000,630000
B005588,CUST04551,FALSE,45,T010,T010_SH_Fo_241228_0060,Tour Hạ Long 4N3Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Foreign,Foreign,Website,Late,1570000,4,0,0,4,12/22/2024,12/28/2024,12/31/2024,Winter,Sunny,Completed,4.9,6280000,4000000,2280000
B005589,CUST00636,TRUE,33,T043,T043_SH_Fa_240918_0020,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Social,Normal,1310000,3,1,0,4,8/24/2024,9/18/2024,9/20/2024,Autumn,Storm,Cancelled,,0,0,0
B005590,CUST04552,FALSE,20,T118,T118_SH_Gr_231103_0015,Tour Ninh Bình 5N4Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Website,Normal,2030000,6,0,0,6,10/9/2023,11/3/2023,11/7/2023,Winter,Cloudy,Completed,3.4,12180000,8220000,3960000
B005591,CUST04553,FALSE,25,T052,T052_SH_Co_241109_0191,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Couple,OTA,Normal,2030000,2,0,0,2,10/20/2024,11/9/2024,11/12/2024,Winter,Rainy,Completed,3.2,4060000,2910000,1150000
B005592,CUST04554,FALSE,42,T032,T032_SH_Fo_230810_0078,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Foreign,Foreign,Website,Normal,1390000,2,0,0,2,7/29/2023,8/10/2023,8/12/2023,Summer,Storm,Completed,3.6,2780000,1760000,1020000
B005593,CUST04555,FALSE,31,T068,T068_SH_Fa_220503_0029,Tour Hà Giang 1N1Đ - Cultural,Hà Giang,Bắc Bộ,Cultural,Domestic,Family,Website,Normal,510000,3,1,0,4,4/7/2022,5/3/2022,5/3/2022,Summer,Sunny,Completed,4.6,1840000,1370000,470000
B005594,CUST04556,FALSE,32,T284,T284_SH_Gr_220407_0019,Tour Cần Thơ 2N1Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Group,OTA,Normal,790000,6,0,0,6,3/19/2022,4/7/2022,4/8/2022,Spring,Sunny,Completed,4,4740000,3650000,1090000
B005595,CUST04557,FALSE,36,T256,T256_SH_Co_240508_0099,Tour Phú Quốc 1N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Couple,Hotline,Normal,620000,2,0,0,2,4/6/2024,5/8/2024,5/8/2024,Summer,Sunny,Completed,4.5,1240000,900000,340000
B005596,CUST04558,FALSE,42,T189,T189_SH_Fo_230212_0212,Tour Hạ Long 7N6Đ - Beach,Hạ Long,Bắc Bộ,Beach,Foreign,Foreign,Website,Late,3510000,2,0,0,2,2/9/2023,2/12/2023,2/18/2023,Spring,Sunny,Completed,3.6,7020000,5250000,1770000
B005597,CUST04559,FALSE,32,T269,T269_PV_Fa_220815_005596,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Normal,2670000,8,6,0,14,7/25/2022,8/15/2022,8/18/2022,Summer,Rainy,Completed,4.3,30970000,20470000,10500000
B005598,CUST04560,FALSE,30,T164,T164_SH_Gr_221206_0011,Tour Sa Pa 2N1Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,720000,12,0,0,12,11/17/2022,12/6/2022,12/7/2022,Winter,Cloudy,Completed,4.4,8640000,6060000,2580000
B005599,CUST03153,TRUE,25,T268,T268_SH_Co_240202_0114,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,OTA,Normal,1940000,2,0,0,2,1/10/2024,2/2/2024,2/5/2024,Spring,Sunny,Completed,3.8,3880000,2770000,1110000
B005600,CUST04561,FALSE,42,T054,T054_SH_Fo_240315_0215,Tour Nha Trang 3N2Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Foreign,Foreign,Website,Late,1350000,3,0,0,3,3/6/2024,3/15/2024,3/17/2024,Spring,Cloudy,Completed,3.8,4050000,2750000,1300000
B005601,CUST04562,FALSE,39,T005,T005_SH_Fa_220530_0117,Tour Hội An 4N3Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,OTA,Early,2300000,3,2,0,5,4/22/2022,5/30/2022,6/2/2022,Summer,Storm,Completed,3.5,9660000,7680000,1980000
B005602,CUST04563,FALSE,23,T184,T184_SH_Gr_230816_0027,Tour Hội An 3N2Đ - City,Hội An,Bắc Trung Bộ,City,Domestic,Group,Hotline,Normal,1270000,5,0,0,5,7/30/2023,8/16/2023,8/18/2023,Summer,Rainy,Cancelled,,0,0,0
B005603,CUST04564,FALSE,26,T294,T294_SH_Co_230225_0016,Tour Huế 5N4Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Couple,OTA,Normal,2030000,2,0,0,2,2/6/2023,2/25/2023,3/1/2023,Spring,Sunny,Completed,4.9,4060000,3130000,930000
B005604,CUST04565,FALSE,27,T254,T254_SH_Fo_221015_0144,Tour Cần Thơ 2N1Đ - City,Cần Thơ,Nam Bộ,City,Foreign,Foreign,OTA,Late,820000,2,0,0,2,10/6/2022,10/15/2022,10/16/2022,Autumn,Rainy,Completed,4.5,1640000,1250000,390000
B005605,CUST04566,FALSE,40,T190,T190_SH_Fa_220616_0026,Tour Nha Trang 3N2Đ - City,Nha Trang,Nam Trung Bộ,City,Domestic,Family,Agent,Normal,1290000,5,3,0,8,5/22/2022,6/16/2022,6/18/2022,Summer,Sunny,Completed,3.3,8770000,6740000,2030000
B005606,CUST04567,FALSE,20,T352,T352_SH_Gr_231208_0010,Tour Hạ Long 2N1Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Domestic,Group,Agent,Normal,990000,11,0,0,11,11/7/2023,12/8/2023,12/9/2023,Winter,Sunny,Completed,4,10890000,8320000,2570000
B005607,CUST04568,FALSE,35,T159,T159_SH_Co_221203_0000,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Couple,Hotline,Normal,2070000,2,0,0,2,11/18/2022,12/3/2022,12/6/2022,Winter,Sunny,Completed,3.8,4140000,3220000,920000
B005608,CUST04569,FALSE,28,T289,T289_SH_Fo_241227_0095,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Foreign,Foreign,Website,Normal,790000,3,0,0,3,12/6/2024,12/27/2024,12/28/2024,Winter,Cloudy,Completed,4.2,2370000,1760000,610000
B005609,CUST01155,TRUE,34,T255,T255_SH_Fa_240812_0001,Tour Vũng Tàu 3N2Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Family,OTA,Early,1960000,4,3,0,7,7/10/2024,8/12/2024,8/14/2024,Summer,Cloudy,Completed,4.3,11370000,8360000,3010000
B005610,CUST02072,TRUE,28,T228,T228_SH_Gr_240815_0006,Tour Nha Trang 4N3Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Group,Website,Early,2160000,5,0,0,5,7/17/2024,8/15/2024,8/18/2024,Summer,Sunny,Completed,4.9,10800000,8430000,2370000
B005611,CUST04570,FALSE,26,T206,T206_SH_Co_240209_0097,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Couple,OTA,Normal,2070000,2,0,0,2,1/28/2024,2/9/2024,2/12/2024,Spring,Rainy,Completed,3,4140000,3140000,1000000
B005612,CUST04571,FALSE,49,T091,T091_SH_Fo_230217_0064,Tour Vũng Tàu 5N4Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Foreign,Foreign,OTA,Normal,2190000,2,0,0,2,1/30/2023,2/17/2023,2/21/2023,Spring,Sunny,Completed,4.1,4380000,3170000,1210000
B005613,CUST04572,FALSE,48,T007,T007_SH_Fa_231005_0025,Tour Huế 3N2Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Family,Website,Normal,1240000,5,2,0,7,9/14/2023,10/5/2023,10/7/2023,Autumn,Sunny,Completed,3.6,7690000,5990000,1700000
B005614,CUST04095,TRUE,26,T126,T126_SH_Gr_231213_0018,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,OTA,Normal,1690000,12,0,0,12,11/19/2023,12/13/2023,12/15/2023,Winter,Cloudy,Completed,4.8,20280000,16200000,4080000
B005615,CUST04573,FALSE,39,T178,T178_SH_Co_221214_0381,Tour Nha Trang 2N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Couple,OTA,Normal,1170000,2,0,0,2,11/22/2022,12/14/2022,12/15/2022,Winter,Sunny,Completed,5,2340000,1610000,730000
B005616,CUST03359,TRUE,35,T032,T032_SH_Fo_220407_0186,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Foreign,Foreign,Agent,Late,1200000,3,0,0,3,3/31/2022,4/7/2022,4/9/2022,Spring,Cloudy,Completed,4.5,3600000,2450000,1150000
B005617,CUST04574,FALSE,54,T046,T046_SH_Fa_240228_0003,Tour Sa Pa 5N4Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Family,Agent,Normal,2180000,5,3,0,8,2/5/2024,2/28/2024,3/3/2024,Spring,Sunny,Completed,4.4,14820000,10830000,3990000
B005618,CUST01478,TRUE,32,T132,T132_SH_Gr_230926_0139,Tour Bến Tre 1N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,OTA,Normal,500000,9,0,0,9,9/11/2023,9/26/2023,9/26/2023,Autumn,Sunny,Completed,4.5,4500000,3050000,1450000
B005619,CUST04575,FALSE,32,T157,T157_SH_Co_230106_0422,Tour Ninh Bình 8N7Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Couple,Hotline,Normal,3020000,2,0,0,2,12/12/2022,1/6/2023,1/13/2023,Winter,Sunny,Completed,3.8,6040000,4360000,1680000
B005620,CUST03999,TRUE,27,T082,T082_SH_Fo_231022_0106,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Foreign,Foreign,OTA,Normal,1230000,2,0,0,2,10/3/2023,10/22/2023,10/23/2023,Autumn,Sunny,Completed,4,2460000,1820000,640000
B005621,CUST04576,FALSE,30,T097,T097_SH_Fa_230415_0018,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Domestic,Family,Hotline,Early,1550000,5,2,0,7,3/2/2023,4/15/2023,4/18/2023,Spring,Rainy,Completed,4,9610000,6620000,2990000
B005622,CUST04577,FALSE,27,T249,T249_SH_Gr_241117_0392,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Website,Normal,1440000,5,0,0,5,10/27/2024,11/17/2024,11/19/2024,Winter,Sunny,Completed,4.4,7200000,4980000,2220000
B005623,CUST02710,TRUE,35,T328,T328_SH_Co_231101_0382,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Couple,OTA,Normal,1840000,2,0,0,2,10/21/2023,11/1/2023,11/3/2023,Winter,Sunny,Completed,4,3680000,2870000,810000
B005624,CUST04578,FALSE,55,T213,T213_SH_Fo_230611_0201,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Foreign,Foreign,OTA,Late,830000,3,0,0,3,6/3/2023,6/11/2023,6/12/2023,Summer,Sunny,Completed,3.8,2490000,1680000,810000
B005625,CUST04579,FALSE,45,T088,T088_SH_Fa_220130_0000,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Family,Website,Early,840000,4,4,0,8,1/1/2022,1/30/2022,1/31/2022,Winter,Sunny,Completed,4.5,5380000,4150000,1230000
B005626,CUST04580,FALSE,20,T311,T311_SH_Gr_221006_0265,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Agent,Normal,1380000,5,0,0,5,9/12/2022,10/6/2022,10/9/2022,Autumn,Rainy,Completed,3.8,6900000,4900000,2000000
B005627,CUST04581,FALSE,35,T347,T347_SH_Co_240923_0400,Tour Hà Giang 3N2Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Couple,OTA,Normal,1190000,2,0,0,2,9/7/2024,9/23/2024,9/25/2024,Autumn,Rainy,Completed,3.9,2380000,1900000,480000
B005628,CUST04582,FALSE,25,T021,T021_SH_Fo_230419_0157,Tour Huế 2N1Đ - City,Huế,Bắc Trung Bộ,City,Foreign,Foreign,Website,Normal,960000,4,0,0,4,4/6/2023,4/19/2023,4/20/2023,Spring,Rainy,Cancelled,,0,0,0
B005629,CUST04583,FALSE,41,T198,T198_SH_Fa_221208_0021,Tour Hạ Long 2N1Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Family,Agent,Early,970000,5,3,0,8,11/6/2022,12/8/2022,12/9/2022,Winter,Sunny,Completed,4.5,6600000,4450000,2150000
B005630,CUST04584,FALSE,26,T221,T221_SH_Gr_240825_0490,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,OTA,Early,1050000,7,0,0,7,7/29/2024,8/25/2024,8/26/2024,Summer,Cloudy,Completed,4.1,7350000,5780000,1570000
B005631,CUST04585,FALSE,32,T295,T295_SH_Co_230721_0145,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Couple,Agent,Late,1510000,2,0,0,2,7/15/2023,7/21/2023,7/23/2023,Summer,Sunny,Completed,4.7,3020000,2160000,860000
B005632,CUST04586,FALSE,34,T106,T106_SH_Fo_240101_0179,Tour Đà Lạt 3N2Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Foreign,Foreign,Website,Normal,1150000,4,0,0,4,12/14/2023,1/1/2024,1/3/2024,Winter,Sunny,Completed,4.8,4600000,3420000,1180000
B005633,CUST04587,FALSE,53,T289,T289_PV_Fa_240224_005632,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Family,Social,Normal,1180000,10,5,0,15,2/3/2024,2/24/2024,2/25/2024,Spring,Sunny,Completed,4.2,15340000,11470000,3870000
B005634,CUST04171,TRUE,28,T052,T052_SH_Gr_241230_0005,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1980000,6,0,0,6,12/10/2024,12/30/2024,1/2/2025,Winter,Sunny,Completed,3.7,11880000,9460000,2420000
B005635,CUST04588,FALSE,40,T103,T103_SH_Co_230803_0222,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Couple,OTA,Normal,1650000,2,0,0,2,7/9/2023,8/3/2023,8/5/2023,Summer,Cloudy,Completed,5,3300000,2330000,970000
B005636,CUST04589,FALSE,46,T147,T147_SH_Fo_240204_0160,Tour Ninh Bình 4N3Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Foreign,Foreign,Agent,Normal,2130000,2,0,0,2,1/21/2024,2/4/2024,2/7/2024,Spring,Sunny,Completed,4.1,4260000,2680000,1580000
B005637,CUST04590,FALSE,34,T286,T286_SH_Fa_231212_0010,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,OTA,Early,2100000,2,2,0,4,10/29/2023,12/12/2023,12/15/2023,Winter,Sunny,Completed,4.3,6720000,4920000,1800000
B005638,CUST04591,FALSE,21,T213,T213_SH_Gr_231021_0023,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,OTA,Normal,810000,10,0,0,10,9/30/2023,10/21/2023,10/22/2023,Autumn,Cloudy,Completed,4.9,8100000,6010000,2090000
B005639,CUST04592,FALSE,27,T021,T021_SH_Co_220714_0443,Tour Huế 2N1Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Couple,Website,Early,770000,2,0,0,2,6/13/2022,7/14/2022,7/15/2022,Summer,Sunny,Completed,4.3,1540000,1200000,340000
B005640,CUST04593,FALSE,31,T271,T271_SH_Fo_220210_0183,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Foreign,Foreign,OTA,Normal,1130000,4,0,0,4,1/28/2022,2/10/2022,2/12/2022,Spring,Cloudy,Completed,3.5,4520000,2900000,1620000
B005641,CUST04594,FALSE,35,T097,T097_SH_Fa_230415_0018,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Domestic,Family,Website,Early,1550000,2,1,0,3,3/13/2023,4/15/2023,4/18/2023,Spring,Rainy,Completed,3.2,4030000,2730000,1300000
B005642,CUST04595,FALSE,20,T118,T118_SH_Gr_231227_0001,Tour Ninh Bình 5N4Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Hotline,Normal,2570000,12,0,0,12,12/2/2023,12/27/2023,12/31/2023,Winter,Sunny,Completed,2.8,30840000,24410000,6430000
B005643,CUST04596,FALSE,37,T291,T291_SH_Co_231115_0111,Tour Đà Nẵng 2N1Đ - City,Đà Nẵng,Nam Trung Bộ,City,Domestic,Couple,Agent,Normal,710000,2,0,0,2,10/28/2023,11/15/2023,11/16/2023,Winter,Rainy,Completed,4,1420000,1090000,330000
B005644,CUST04597,FALSE,51,T058,T058_SH_Fo_240511_0128,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Foreign,Foreign,Website,Normal,2300000,4,0,0,4,4/28/2024,5/11/2024,5/13/2024,Summer,Cloudy,Completed,4.8,9200000,6320000,2880000
B005645,CUST03392,TRUE,47,T354,T354_SH_Fa_220715_0150,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Family,Social,Normal,1690000,3,1,0,4,6/16/2022,7/15/2022,7/17/2022,Summer,Sunny,Completed,3.5,6080000,4450000,1630000
B005646,CUST04267,TRUE,32,T229,T229_SH_Gr_240719_0022,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,2190000,8,0,0,8,6/30/2024,7/19/2024,7/21/2024,Summer,Cloudy,Completed,4.3,17520000,13750000,3770000
B005647,CUST04598,FALSE,39,T304,T304_SH_Co_231021_0177,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Couple,Social,Normal,1090000,2,0,0,2,10/2/2023,10/21/2023,10/22/2023,Autumn,Sunny,Completed,4,2180000,1480000,700000
B005648,CUST04599,FALSE,58,T008,T008_SH_Fo_241211_0070,Tour Hội An 1N1Đ - City,Hội An,Bắc Trung Bộ,City,Foreign,Foreign,Agent,Normal,500000,2,0,0,2,11/22/2024,12/11/2024,12/11/2024,Winter,Rainy,Completed,3.5,1000000,720000,280000
B005649,CUST04600,FALSE,38,T097,T097_SH_Fa_230415_0018,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Domestic,Family,OTA,Early,1550000,3,2,0,5,3/5/2023,4/15/2023,4/18/2023,Spring,Rainy,Completed,3.6,6510000,5250000,1260000
B005650,CUST04601,FALSE,26,T049,T049_SH_Gr_230705_0025,Tour Bến Tre 3N2Đ - City,Bến Tre,Nam Bộ,City,Domestic,Group,Website,Normal,1310000,12,0,0,12,6/9/2023,7/5/2023,7/7/2023,Summer,Cloudy,Completed,4.8,15720000,12000000,3720000
B005651,CUST04602,FALSE,27,T178,T178_SH_Co_220630_0427,Tour Nha Trang 2N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Couple,Website,Normal,1030000,2,0,0,2,6/15/2022,6/30/2022,7/1/2022,Summer,Sunny,Completed,3.5,2060000,1440000,620000
B005652,CUST04603,FALSE,46,T165,T165_SH_Fo_240204_0148,Tour Vũng Tàu 4N3Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Foreign,Foreign,Website,Normal,2270000,2,0,0,2,1/24/2024,2/4/2024,2/7/2024,Spring,Sunny,Completed,4.6,4540000,2990000,1550000
B005653,CUST04604,FALSE,34,T112,T112_SH_Fa_241219_0024,Tour Đà Lạt 5N4Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Domestic,Family,Website,Normal,1760000,3,2,0,5,11/22/2024,12/19/2024,12/23/2024,Winter,Cloudy,Completed,3.3,7390000,5450000,1940000
B005654,CUST04605,FALSE,28,T061,T061_SH_Gr_240223_0288,Tour Ninh Bình 4N3Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Social,Normal,1330000,8,0,0,8,1/28/2024,2/23/2024,2/26/2024,Spring,Sunny,Completed,4.2,10640000,8480000,2160000
B005655,CUST04606,FALSE,40,T113,T113_SH_Co_241005_0386,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Couple,Social,Normal,1660000,2,0,0,2,9/12/2024,10/5/2024,10/8/2024,Autumn,Sunny,Completed,4.8,3320000,2500000,820000
B005656,CUST04607,FALSE,58,T189,T189_SH_Fo_230212_0212,Tour Hạ Long 7N6Đ - Beach,Hạ Long,Bắc Bộ,Beach,Foreign,Foreign,Hotline,Normal,3510000,4,0,0,4,1/23/2023,2/12/2023,2/18/2023,Spring,Sunny,Completed,4,14040000,9720000,4320000
B005657,CUST04608,FALSE,30,T263,T263_PV_Fa_230220_005656,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Family,Website,Normal,1830000,6,3,0,9,1/22/2023,2/20/2023,2/22/2023,Spring,Sunny,Completed,3.8,14270000,11470000,2800000
B005658,CUST01056,TRUE,27,T099,T099_SH_Gr_241202_0061,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,1290000,8,0,0,8,11/22/2024,12/2/2024,12/3/2024,Winter,Sunny,Completed,3.6,10320000,7460000,2860000
B005659,CUST04609,FALSE,28,T122,T122_SH_Co_240503_0195,Tour Mũi Né 3N2Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Couple,OTA,Normal,1650000,2,0,0,2,4/6/2024,5/3/2024,5/5/2024,Summer,Rainy,Cancelled,,0,0,0
B005660,CUST04610,FALSE,42,T160,T160_SH_Fo_240315_0062,Tour Hội An 2N1Đ - City,Hội An,Bắc Trung Bộ,City,Foreign,Foreign,Website,Normal,910000,3,0,0,3,3/3/2024,3/15/2024,3/16/2024,Spring,Sunny,Completed,4,2730000,1820000,910000
B005661,CUST04611,FALSE,40,T280,T280_SH_Fa_231125_0002,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Family,Social,Normal,2140000,5,3,0,8,11/3/2023,11/25/2023,11/27/2023,Winter,Cloudy,Completed,4,14550000,11100000,3450000
B005662,CUST04612,FALSE,29,T049,T049_SH_Gr_230705_0025,Tour Bến Tre 3N2Đ - City,Bến Tre,Nam Bộ,City,Domestic,Group,OTA,Normal,1310000,9,0,0,9,6/23/2023,7/5/2023,7/7/2023,Summer,Cloudy,Completed,4.1,11790000,8220000,3570000
